name,tel,addr,addr2,Latitude,Longitude,menu,price,thumb,rating,count,가성비좋은,분위기좋은,감성카페,고급스러운,조용한,깔끔한,디저트,인테리어,사진찍기좋은,이색적인,뷰가좋은,예쁜,동네핫플
몬드리안호텔 태극당,070-4437-3135,동빙고동,동빙고동,37.5252779,126.9947366,"['에스프레소', '아메리카노', '카페라떼']","[4000, 4300, 4800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAzMTBfMjcx%2FMDAxNjE1Mzg2NTI4NjQx.eyq-nalM1TEBV19skM5G-KrcbcE2b_6VLlnGm0xXosog.XjuAvdxgANDsAX1Fc4TuI62SH6A6fxvVd-niqh42l70g.JPEG.qkrtndud0977%2FIMG_7504.jpg,4.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
스타벅스 동빙고점,1522-3232,동빙고동 10-8,동빙고동,37.5289471,126.9917838,"['블랙 글레이즈드 라떼', '그린 애플 캐모마일 티', '보늬밤 몽블랑 롤']","[6300, 6100, 6700]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,4.49,1,0,0,0,0,0,1,0,0,0,1,1,1,1
카페트리,010-4740-6004,동빙고동 9-6,동빙고동,37.5255298,126.996259,"['아메리카노', '뚱카롱', '에이드']","[4000, 3000, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190717_1%2F1563332845306dmbhh_JPEG%2F1HDXlZyYQh27i1P-ks4tO30D.jpeg.jpg,4.23,1,0,1,1,1,0,1,0,0,1,1,0,0,1
COUCH,0507-1347-0971,동자동 14-125,동자동,37.5501785,126.9724626,"['PICCOLO', 'CIGAR TIRAMISU', 'CREAM CHEESE BROWNIE']","[4300, 6000, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_41%2F1629708245085vjtmk_JPEG%2FyKu6Sow_fs7HQXg9coETlRJP.jpg,4.74,1,0,0,1,0,1,1,1,1,1,0,1,1,1
ROVLU,0507-1316-0391,동자동 43-205,동자동,37.5490645,126.9704658,"['오늘의 꽃 + 아메리카노', '꽃, 식물 35,000원 이상 구매시 아메리카노 1잔무료']","[8000, 35000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190109_291%2F1547018614161p6Ait_JPEG%2FY7843wx1WgrmZTefhhLEAVtD.jpg,2.69,1,1,0,1,0,1,1,0,1,1,1,0,1,1
너드커피랩,02-704-4333,동자동 43-23,동자동,37.5507925,126.9717842,['커피'],[3000],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191017_45%2F1571300369486Q4oC0_JPEG%2FAST2yycdYMprWEONQd0DciHd.jpg,4.55,1,1,1,0,1,1,0,0,1,0,0,1,1,0
던킨 공항철도서울역사점,02-312-3202,동자동 43-205 서울역(철도역),동자동,37.5490645,126.9704658,"['스트로베리필드', '비프칠리 핫도그', '그린티라떼']","[1700, 3900, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220210_11%2F1644490649137sXJwo_JPEG%2F20220210_161256.jpg,4.38,1,1,0,0,1,1,0,1,0,1,1,0,1,1
던킨 서울역2호점,02-392-7500,동자동 43-205,동자동,37.5490645,126.9704658,"['콜드브루 아메리카노', '파이리 딸기 쿨라타', '비프칠리 핫도그']","[4000, 4900, 3900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_126%2F14409924532084xjvq_JPEG%2F11492935_0.jpg,4.37,1,0,1,0,0,1,1,1,1,1,0,1,0,1
도레도레 서울역점,02-365-8849,동자동 43-205,동자동,37.5490645,126.9704658,"['에스프레소', '아메리카노', '카페라떼']","[4500, 4500, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190602_169%2F15594830948958410g_JPEG%2FnqkLcZGAkWTNQ1N23kjTIrwY.jpg,4.36,1,1,1,0,1,1,1,1,1,0,0,1,1,0
뚜레쥬르 서울역KDB타워점,02-6388-7919,동자동 45,동자동,37.5523409,126.972128,['아메리카노'],[3500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png,4.32,1,0,0,0,1,1,0,1,0,1,1,0,1,0
매머드커피 서울역점,070-7613-8279,동자동 11-12,동자동,37.5533678,126.9742817,"['초코라떼', '콩가루라떼', '딸기크림라떼']","[3400, 3400, 3900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzExMjlfNjYg%2FMDAxNTExODg1MTQ5Nzk2.FjQ4ydMxh_SQOM1WUT54ShydTsGFWA79RtZ921-xK34g.wxx3pEpKGPJ7M6GgkwQinbOfpRrn1cuJjgqHnbv-BeQg.JPEG.rudekf007%2FDSC_5928.,4.25,1,1,0,0,0,0,1,1,0,1,0,1,0,0
메가MGC커피 서울역점,02-711-0543,동자동 43-198,동자동,37.5542948,126.9721922,"['딸기라떼', '퐁크러쉬', '아메리카노']","[3700, 3900, 1500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211028_121%2F1635417234157WeGM6_JPEG%2Fi5dZ0ZZfBvAVvkEKqvQt55gD.jpg,2.06,1,0,0,1,0,1,1,1,0,1,0,0,1,1
모노레일에스프레소 서울역아스테리움점,02-755-0253,동자동 45 동부아스테리움 B동 103호,동자동,37.5513303,126.9735251,['커피'],[2500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_16%2F144110174964102i51_JPEG%2F166572518423714_0.jpeg,4.38,1,1,1,1,0,0,1,0,1,0,0,0,0,0
배스킨라빈스 공항철도서울역사점,02-313-1072,동자동 43-205,동자동,37.5490645,126.9704658,"['듀얼 와츄원 No.9', 'VER.2 포켓몬 블록팩&피규어 세트', '파인트']","[31000, 35500, 8900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg,4.53,1,1,0,1,0,0,1,1,1,1,1,0,0,0
배스킨라빈스 서울역점,02-313-1773,동자동 43-205,동자동,37.5490645,126.9704658,"['쿼터', '듀얼 와츄원 No.9', 'VER.2 포켓몬 블록팩&피규어 세트']","[17000, 31000, 35500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg,4.33,1,0,1,0,1,1,1,1,0,0,0,1,1,0
비비드커피 서울역점,0507-1316-6983,동자동 45,동자동,37.5523409,126.972128,"['흥인지문(플랫슈패너)', '숭례문(밀크티)', '아메리카노']","[4500, 4500, 3000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210827_22%2F1630028423222OpHEa_JPEG%2FgYFEPK7BUX3_1MAuVzcrvZM1.jpg,4.81,1,0,0,0,1,0,0,0,1,0,1,1,1,1
빈스앤베리즈 서울역1호점,02-390-4166,동자동 43-205,동자동,37.5490645,126.9704658,"['에스프레소', '라즈베리', '에스프레소 마끼아또']","[3800, 6000, 4100]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190602_144%2F1559476306967mkGa5_JPEG%2FyB7BvTwF0QjBxqoYq2AIdbmB.jpg,4.25,1,0,0,1,0,1,0,1,0,1,1,0,0,0
빈스앤베리즈 서울역2호점,02-390-4167,동자동 43-205 3층,동자동,37.5490645,126.9704658,"['에스프레소', '아메리카노', '카페라떼']","[3800, 4100, 4700]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190602_270%2F1559483586779LdlHK_JPEG%2FThxtr7nnB5ASDyFkjBa4aJax.jpg,4.26,1,1,1,0,1,1,1,0,0,0,1,1,0,0
서울연인 본점,0507-1404-1601,동자동 43-205,동자동,37.5490645,126.9704658,"['호두통단팥빵', '크림치즈빵', '고구마앙금빵']","[2900, 3200, 2600]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_221%2F1441055951549InpYI_JPEG%2F166073505446354_0.jpeg,4.29,1,1,0,0,1,1,0,0,1,1,1,1,1,1
스타벅스 서울역동자동점,1522-3232,동자동 45,동자동,37.5523409,126.972128,"['블랙 글레이즈드 라떼', '그린 애플 캐모마일 티', '보늬밤 몽블랑 롤']","[6300, 6100, 6700]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,4.44,1,1,0,1,0,0,1,1,0,1,1,1,1,0
스타벅스 서울역사점,1522-3232,동자동 43-205,동자동,37.5490645,126.9704658,"['카페 아메리카노', '카페 라떼', '스타벅스 돌체 라떼']","[4500, 5000, 5900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,4.31,1,1,1,1,1,1,1,0,1,1,0,0,0,1
스타벅스 포포인츠서울역점,1522-3232,동자동 56,동자동,37.5523409,126.972128,"['블랙 글레이즈드 라떼', '그린 애플 캐모마일 티', '보늬밤 몽블랑 롤']","[6300, 6100, 6700]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,2.23,1,1,1,0,1,0,0,1,1,0,0,0,0,1
아재커피 서울역점,02-3789-0662,동자동 10-5,동자동,37.5530098,126.9741542,"['아메리카노', '오렌지블랑']","[1500, 4000]",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180205_292%2F1517816000367nwAIU_JPEG%2FyI2QqTLSv33ilQtJuS6WtY2t.jpg,4.41,1,1,1,1,0,0,0,0,1,1,1,0,0,0
앤티앤스 서울역점,0507-1483-8807,동자동 43-205,동자동,37.5490645,126.9704658,"['(아몬드)크림치즈스틱', '(할라피뇨,블랙페퍼)핫도그', '레몬에이드']","[4900, 4700, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210318_105%2F1616061515007FNyRK_JPEG%2FNeOX6TDiheZyGKoHE30_XS6Q.jpg,2.1,1,1,0,0,1,1,0,0,0,0,1,1,1,1
에슬로우커피 서울역점,02-318-0966,동자동 45,동자동,37.5523409,126.972128,"['더치아메리카노\n별점\n4.83주문수 58', '카페라떼\n별점\n4.64주문수 18', '카푸치노']","[3300, 3800, 3800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181010_210%2F1539160278387m135L_JPEG%2FN-ng5Fu3IzwM3N5XGjXq_oaQ.JPG.jpg,4.59,1,1,0,1,1,1,1,0,1,1,0,0,1,0
에이그레이트 서울역 아스테리움점,02-6388-7860,동자동 45,동자동,37.5523409,126.972128,['아메리카노(HOT)'],[3500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200706_112%2F1594023155440jlvST_JPEG%2FmYxqMiFwIfcL3di8ns88T5DS.jpg,4.17,1,0,0,0,1,1,0,1,1,0,0,0,0,1
오서독스,02-6407-0020,동자동 30-13,동자동,37.5499877,126.9730051,"['아메리카노', '에스프레소', '콜드브루/더치커피']","[3500, 3500, 4000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200112_12%2F1578803234416FRRYN_JPEG%2FIf6jGBMbDi8b-22Zjm1BYxiI.jpeg.jpg,4.51,1,0,0,0,0,0,0,1,0,1,0,0,0,0
오하하커피,02-6396-4545,동자동 10-5,동자동,37.5530098,126.9741542,"['아메리카노\n별점\n4.89주문수 141', '카페라떼\n별점\n5주문수 36', '바닐라라떼\n별점\n5주문수 2']","[2000, 3000, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200831_263%2F1598862763874obLCX_JPEG%2FPHpmE1JwpBRJ9hCxJlrfV6yn.jpg,4.46,1,0,0,1,1,1,1,1,0,1,0,1,0,0
웨일즈커피 트윈시티점,02-6222-3905,동자동 56,동자동,37.5523409,126.972128,"['아메리카노', '카페라떼', '바닐라 라떼']","[4300, 4000, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180704_51%2F1530671990600NxfzQ_JPEG%2FPHo1oyAxd52blfHTEZrWtSb8.jpg,4.19,1,0,1,1,1,1,0,0,0,0,0,1,1,0
이디야커피 동자동점,02-318-0711,동자동 11,동자동,37.5533136,126.975103,"['HOT 애플 루이보스티', 'HOT 제주 호지차라떼', '쌍쌍 츄로스 세트']","[4500, 3900, 10600]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_157%2F1608286215970a0JSl_JPEG%2FxBRBneDw4GnGoXMzpdHmNh8_.jpg,4.35,1,0,0,1,1,0,0,1,0,1,1,0,0,0
정성다방,070-7767-1153,동자동 43-21,동자동,37.5509586,126.9718249,"['플랫비앙코', '아인슈페너', '아메리카노']","[4500, 4500, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200410_184%2F1586474973860WVPdt_JPEG%2Fr45Tw8vZduavaqd-J8tZA6Vq.jpg,4.55,1,1,0,1,1,1,0,0,0,0,1,0,1,1
쩐주단 서울역점,010-6711-3202,동자동 43-205,동자동,37.5490645,126.9704658,['흑당버블밀크'],[5500],https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MjhfOTUg%2FMDAxNjU2Mzk5ODQzNTcz.H1U4Z_82FmuRqiJOgjvpfCnuSAbXnemsDsOwI6OM0R4g.KuYdPtsb3u4oAxpuzGwf-qmk1dWWWnoxxRrfjOXTtegg.JPEG.mummung2022%2F20220623%25A3%25DF182857.jpg,2.42,1,1,1,1,0,0,0,0,1,1,0,1,1,1
카페351,0507-1365-9076,동자동 43-38,동자동,37.5495639,126.971517,"['돌체스카치크림라떼', '351밀크티', '누네띠네 스콘']","[5000, 5000, 3800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220601_42%2F1654075840611iIcUc_JPEG%2F184AE301-E89D-400F-B8A4-332580994BB9.jpeg,4.93,1,0,0,0,1,0,1,0,0,0,1,0,1,1
카페공간,010-9070-9955,동자동 24-6,동자동,37.5501413,126.9735767,"['아메리카노 S', '카페라떼 S', '카푸치노 S']","[1500, 2000, 2000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191210_25%2F1575963689135tQngf_JPEG%2Fimage.jpg,4.33,1,1,0,0,1,0,0,0,1,1,0,0,1,0
카페딩동,02-393-0356,동자동 43-227,동자동,37.5535037,126.9696068,"['카스테라선물세트(15조각)', '카스테라유닛세트(8조각)', '복숭아빵선물세트(7입)']","[28000, 17000, 15000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220820_293%2F16609692750555aypO_JPEG%2F20220820_131432.jpg,4.24,1,0,0,1,0,1,1,0,1,1,1,1,0,0
카페베네 동자희망나눔센터점,02-778-5119,동자동 35-44,동자동,37.5521083,126.9744121,"['아메리카노', '카페라떼', '에스프레소,아이스티,허브 등 다양합니다']","[1900, 2500, 2500]",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200515_174%2F1589540267744z8LIr_JPEG%2FxGqQeOMqXlkdkRx69g95V2LE.jpg,4.45,1,0,0,1,1,0,0,1,1,1,1,1,1,0
카페후식 서울역점,0507-1359-5067,동자동 43-205,동자동,37.5490645,126.9704658,"['아메리카노', '카페라떼']","[4000, 4500]",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210322_288%2F16163920289791Yyhd_JPEG%2FHnf9utd7HjF7P4bU3gM0-XT_.jpeg.jpg,2.67,1,0,1,1,0,1,1,0,0,1,0,1,0,1
커피마마퀸 서울역점,0507-1335-3833,동자동 24-1,동자동,37.5501969,126.9737559,"['디카페인 콜드브루', '디카페인 콜드브루 라떼', '코코자몽크러쉬']","[3900, 4500, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220728_197%2F1658994989006AyLmt_JPEG%2FKakaoTalk_20220728_162401778_02.jpg,2.4,1,0,1,1,1,0,0,1,0,1,1,1,1,1
투썸플레이스 용산트윈시티점,02-6222-3990,동자동 56,동자동,37.5523409,126.972128,"['티라미수라떼', '니트로콜드브루', '니트로콜드브루 라떼']","[5800, 4800, 5300]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MTZfMjA3%2FMDAxNjU1MzA3Mjk4MzA0.dfEjGKdb-Ao5KKRZnOnEcwsZvwTleF3BW171oCgdm8kg.gc4fWVHU05TsXGTU0ff5P-Fr_PAZmFFS8uNaDusIRssg.JPEG.masitdari%2FIMG_7933.jpg,4.41,1,0,1,1,1,1,0,0,1,1,1,0,0,0
파리크라상,02-312-7705,동자동 43-205,동자동,37.5490645,126.9704658,"['(브런치) 캬라멜 바나나 팬케익', '(브런치) 에그 베네딕트 브런치', '(브런치) 촉촉한 프렌치 토스트']","[17000, 17000, 16000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA1MjJfMjM0%2FMDAxNjUzMjA4NjAwODY2.QGfd_lG-Mb28NSzba_XvAGZ1fLwqJXld3ajKRBP_bsUg.REzDjQk3L6B3seKMP1WAJLyTFq8eV6AnB8oNmwdtWycg.JPEG.bona9291%2F20220402%25A3%25DF185309.jpg,4.29,1,1,0,0,1,1,1,0,0,0,0,0,1,1
파리크라상 서울역샌드점,02-312-7734,동자동 43-205,동자동,37.5490645,126.9704658,"['햄&치즈샌드위치', '제철과일리코타치즈치킨샐러드', '폴렌타BLT']","[7300, 9300, 7800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190616_209%2F1560674740407QKb4N_JPEG%2FvOIyHs2nUVTba9HndNfJVTkv.jpg,4.34,1,1,1,0,1,1,0,0,1,0,1,1,0,1
파리크라상 서울역점,02-312-7740,동자동 43-205 서울역사 2층 파리크라상 서울역점,동자동,37.5490645,126.9704658,"['바움쿠헨 플레인', '구움 선물 세트 (소)', '핫 초콜릿']","[22000, 32000, 6000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190602_206%2F1559476716040Tin0O_JPEG%2F6Tr_nHmY_SwzUenP4rjKKACm.jpg,4.29,1,0,0,0,0,0,1,0,1,1,0,0,0,0
파스쿠찌 트윈시티남산점,02-3789-4534,동자동 56,동자동,37.5523409,126.972128,"['(R)콜드브루 아메리카노', '(R)콜드브루 라떼', '(R)카푸치노']","[4800, 5300, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200627_134%2F1593216974367NHNFW_JPEG%2FBnCrQf5qpz4Czep8dnqS2tqn.jpg,4.47,1,0,1,0,1,1,0,0,1,0,1,0,0,0
페르마타,070-8633-0541,동자동 19-110,동자동,37.5502982,126.9754577,"['아메리카노\n별점\n4.91주문수 16', '카페 라떼\n별점\n4.98주문수 13', '몽크 아메리카노']","[3500, 4000, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191226_75%2F15773547175929LC3c_JPEG%2FAjckSwkGy94840mZ1VTx-TSm.jpeg.jpg,4.93,1,1,0,1,0,1,1,1,0,1,1,1,0,1
FRESH SHOP PALETTE,02-707-0325,문배동 24-6,문배동,37.5360166,126.9690249,"['100% 착즙주스(오렌지,자몽)', '아메리카노', '라떼류']","[5800, 3800, 4800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170727_283%2F1501130966848cIWbD_PNG%2F186677537944280_0.png,2.21,1,1,1,1,0,0,0,0,0,0,1,1,0,0
달쥬과일상점 용산7호점,0507-1476-8586,문배동 3-3,문배동,37.5385336,126.9703017,['생과일쥬스'],[6000],https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1714600446%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1663184670347%26md%3DrXpAuwjovMq81G6ozgBm6GmJmdk%253D,2.9,1,0,1,0,0,1,0,1,1,1,0,0,1,1
만랩커피 용산문배KCC점,02-712-9342,문배동 11-10,문배동,37.5376995,126.9688942,"['과테말라 스페셜티 커피', '케냐 스페셜티 커피', '코스타리카 스페셜티 커피']","[2800, 3500, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA4MjBfMjE1%2FMDAxNTk3ODg3MDUzNjA3.LcjV0ecK2CI_y6isaCbU3vZdwxdBPtNQHtK90wv4o_Ug.M7BMnjtZIf7tkBMs2LqYF4BQeabGkOlbwWFBj-2FLFwg.JPEG.skykong17%2FIMG_6811.,4.59,1,1,0,1,1,0,1,1,0,0,1,1,1,0
빽다방용산문배점,02-703-0410,문배동 11-14,문배동,37.537451,126.9696399,"['앗!메리카노', '완전초코', '사라다빵']","[1500, 3000, 2000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200622_260%2F1592800762207fcfo6_JPEG%2Fu7PmXO9DZFjXTN6ZEIzGPNET.jpg,4.49,1,0,0,1,1,1,1,0,1,0,1,1,0,0
외계인방앗간 원효점,02-713-4111,문배동 11-10,문배동,37.5376995,126.9688942,"['무가당쌀바게뜨', '귀족올리브빵', '쪼꼬박이']","[5000, 4500, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190917_267%2F1568690643872impNl_JPEG%2F7noACkcbmhEDd3-BDPDCHSs8.jpeg.jpg,4.45,1,0,1,0,0,0,0,0,0,0,1,1,0,0
탐앤탐스 용산문배점,02-715-4565,문배동 24-21,문배동,37.5366975,126.9685788,"['아메리카노', '카페라떼', '싱글오리진 디카페인']","[4400, 5000, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170904_230%2F1504499798597m3dLR_JPEG%2FwJDNvCWqqe1-dLygarOvz8P1.jpg,4.38,1,1,0,0,1,1,0,0,0,0,1,0,1,0
ROASTACHE,010-6330-2546,보광동 265-955,보광동,37.5320292,126.9993591,"['핸드드립', '아메리카노', '라떼']","[5000, 3500, 4000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201101_263%2F1604232768765srFVO_JPEG%2FC9qN05bKWnLS9TT_5xHbmKr4.jpg,4.33,1,0,0,0,1,1,1,1,0,1,0,1,1,1
공장공장,010-3477-4457,보광동 217-13,보광동,37.5261589,126.998623,"['아메리카노', '카페모카', '에스프레소']","[3500, 4000, 3000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180226_87%2F1519610287642YEILn_JPEG%2FNHBq6fYy2K7o2XuYR7WMe8hC.jpg,4.44,1,0,0,1,0,1,1,0,1,1,0,1,0,0
기분좋은,010-3400-7826,보광동 265-40,보광동,37.5294121,127.00016,"['마카롱', '조각케이크', '스콘']","[2500, 6000, 2500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMThfMTc1%2FMDAxNTA4MzM1OTE0ODEy.zjUB3BOZlvNWoKRhzoTSwXccFS06SKyDq9DEGcCd_Vgg.6eDqr5h6P0lhtJxXs06dYExxUpb1ewf3qwEadXu-rY4g.JPEG.nasb331%2FKakaoTalk_Moim_6uauYTiwSU6oY9KFVjbFJBieWd2MEO.jpg,4.52,1,0,1,1,0,1,0,0,0,0,1,1,0,1
노네임,0507-1395-2293,보광동 265-985,보광동,37.5318258,127.0004571,['커피'],[3000],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210203_17%2F1612284210314Uocde_JPEG%2F6J0Ldams0KQKh5Znll8iiGOL.jpeg.jpg,2.47,1,1,1,0,1,0,1,1,1,0,0,0,0,0
다예쁘다,0507-1352-7155,보광동 244-12,보광동,37.5289028,126.9981156,['아메리카노'],[3000],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210526_98%2F1622027069136SK4Ag_JPEG%2FqtC0tQqUjyHKp_JH_hrqb-nF.jpeg.jpg,2.16,1,0,0,0,1,0,1,1,0,1,0,1,0,1
드림카페,02-2001-4801,보광동 238-2,보광동,37.5290615,126.996542,"['아메리카노', '카페라떼', '카페모카']","[1500, 2400, 2800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_218%2F1441089204566RKaUj_JPEG%2FSUBMIT_1435232629195_36649013.jpg,4.51,1,1,0,1,1,1,0,1,0,0,1,0,1,0
